USE_MM,SBWY_ROUT_LN_NM,STTN,HR_4_GET_ON_NOPE,HR_4_GET_OFF_NOPE,HR_5_GET_ON_NOPE,HR_5_GET_OFF_NOPE,HR_6_GET_ON_NOPE,HR_6_GET_OFF_NOPE,HR_7_GET_ON_NOPE,HR_7_GET_OFF_NOPE,HR_8_GET_ON_NOPE,HR_8_GET_OFF_NOPE,HR_9_GET_ON_NOPE,HR_9_GET_OFF_NOPE,HR_10_GET_ON_NOPE,HR_10_GET_OFF_NOPE,HR_11_GET_ON_NOPE,HR_11_GET_OFF_NOPE,HR_12_GET_ON_NOPE,HR_12_GET_OFF_NOPE,HR_13_GET_ON_NOPE,HR_13_GET_OFF_NOPE,HR_14_GET_ON_NOPE,HR_14_GET_OFF_NOPE,HR_15_GET_ON_NOPE,HR_15_GET_OFF_NOPE,HR_16_GET_ON_NOPE,HR_16_GET_OFF_NOPE,HR_17_GET_ON_NOPE,HR_17_GET_OFF_NOPE,HR_18_GET_ON_NOPE,HR_18_GET_OFF_NOPE,HR_19_GET_ON_NOPE,HR_19_GET_OFF_NOPE,HR_20_GET_ON_NOPE,HR_20_GET_OFF_NOPE,HR_21_GET_ON_NOPE,HR_21_GET_OFF_NOPE,HR_22_GET_ON_NOPE,HR_22_GET_OFF_NOPE,HR_23_GET_ON_NOPE,HR_23_GET_OFF_NOPE,HR_0_GET_ON_NOPE,HR_0_GET_OFF_NOPE,HR_1_GET_ON_NOPE,HR_1_GET_OFF_NOPE,HR_2_GET_ON_NOPE,HR_2_GET_OFF_NOPE,HR_3_GET_ON_NOPE,HR_3_GET_OFF_NOPE,JOB_YMD
202505,1호선,서울역,688.0,67.0,10783.0,10374.0,28788.0,65184.0,90177.0,127458.0,151470.0,241420.0,121799.0,173299.0,107330.0,107071.0,120554.0,102596.0,136363.0,112334.0,128103.0,110573.0,109089.0,100942.0,139680.0,117071.0,154396.0,125876.0,221567.0,149015.0,252289.0,173736.0,144704.0,119129.0,106540.0,88200.0,111385.0,82681.0,75904.0,62690.0,40326.0,32808.0,4299.0,8636.0,18.0,174.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,시청,121.0,3.0,1938.0,5755.0,3754.0,27708.0,7542.0,74917.0,10220.0,197607.0,13232.0,92400.0,16110.0,51960.0,21425.0,49102.0,24537.0,45507.0,34273.0,45057.0,43511.0,36293.0,56893.0,30098.0,71729.0,27261.0,98677.0,28848.0,156643.0,26202.0,62998.0,13978.0,58654.0,9328.0,50245.0,8165.0,30412.0,5957.0,9887.0,3883.0,558.0,899.0,0.0,32.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,종각,123.0,5.0,4308.0,6182.0,4490.0,37918.0,6934.0,111722.0,10338.0,251173.0,13609.0,139717.0,19287.0,65148.0,29367.0,64261.0,36133.0,57961.0,44956.0,55914.0,57305.0,45403.0,70806.0,41765.0,90034.0,43344.0,153352.0,47578.0,207901.0,48501.0,95764.0,24152.0,85725.0,13620.0,85689.0,10083.0,59844.0,7636.0,25251.0,4907.0,1849.0,1197.0,0.0,1.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,종로3가,235.0,16.0,4134.0,2952.0,4395.0,13474.0,6238.0,28130.0,10539.0,66254.0,15870.0,64598.0,22980.0,58670.0,33417.0,69821.0,46247.0,67926.0,49773.0,63167.0,61111.0,55819.0,70741.0,49246.0,78252.0,46358.0,89485.0,43886.0,93564.0,42126.0,58830.0,22817.0,52316.0,14172.0,54083.0,11309.0,41906.0,8926.0,19943.0,5802.0,1969.0,2309.0,1.0,28.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,종로5가,61.0,4.0,2085.0,3801.0,3316.0,17700.0,6317.0,41844.0,10856.0,85359.0,16574.0,61775.0,26261.0,60818.0,36716.0,63893.0,45576.0,57583.0,53250.0,55062.0,62928.0,51853.0,65436.0,44015.0,72578.0,40831.0,88115.0,36222.0,87752.0,32458.0,48815.0,18149.0,35299.0,11132.0,31506.0,7953.0,20545.0,6143.0,5756.0,3838.0,399.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,20250603
202505,6호선,불광,4.0,0.0,1695.0,380.0,4397.0,3217.0,11631.0,3905.0,14099.0,8230.0,8232.0,7692.0,7674.0,6567.0,8075.0,7092.0,8932.0,7043.0,9418.0,8330.0,9973.0,7503.0,11679.0,8515.0,12434.0,9533.0,11639.0,11258.0,10552.0,15030.0,6581.0,10997.0,5804.0,6999.0,4365.0,6125.0,2274.0,5704.0,855.0,3557.0,141.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,동대문,695.0,16.0,11411.0,1920.0,9784.0,7385.0,16724.0,13140.0,22729.0,20497.0,22058.0,23012.0,19975.0,25358.0,21101.0,29735.0,24805.0,28392.0,26919.0,27142.0,29548.0,26595.0,29973.0,25672.0,31809.0,24871.0,29075.0,23768.0,25641.0,23523.0,19867.0,22819.0,17606.0,16985.0,15411.0,15450.0,12070.0,15180.0,6108.0,9851.0,903.0,3141.0,8.0,284.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,신설동,414.0,32.0,9502.0,2362.0,10403.0,9078.0,22203.0,25943.0,32851.0,53520.0,23382.0,32022.0,21078.0,21757.0,22403.0,20386.0,24599.0,19569.0,25712.0,21241.0,24424.0,19817.0,25719.0,22019.0,31563.0,23740.0,42411.0,26173.0,51467.0,31725.0,21232.0,23013.0,15014.0,17361.0,13569.0,16853.0,9296.0,14996.0,4003.0,9707.0,444.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,제기동,412.0,3.0,5583.0,2613.0,9565.0,11699.0,21975.0,21401.0,31989.0,39339.0,25061.0,33466.0,26894.0,38135.0,34152.0,47076.0,39407.0,47822.0,41077.0,48881.0,45573.0,45587.0,49434.0,38062.0,49374.0,35712.0,44473.0,29167.0,38556.0,27332.0,21663.0,18180.0,14520.0,12517.0,9379.0,12111.0,5742.0,10105.0,2491.0,6446.0,185.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,20250603
202505,1호선,청량리(서울시립대입구),1130.0,22.0,10791.0,3050.0,18854.0,12057.0,48790.0,18441.0,57966.0,40786.0,39717.0,40391.0,36756.0,43569.0,42022.0,49940.0,48198.0,50644.0,50425.0,52752.0,52671.0,53654.0,56267.0,51068.0,58388.0,51847.0,55192.0,53803.0,47249.0,60561.0,28727.0,39300.0,22594.0,25428.0,17818.0,23972.0,11139.0,21009.0,4618.0,12797.0,378.0,4101.0,0.0,0.0,3.0,1.0,0.0,0.0,20250603
