USE_MM,SBWY_ROUT_LN_NM,STTN,HR_4_GET_ON_NOPE,HR_4_GET_OFF_NOPE,HR_5_GET_ON_NOPE,HR_5_GET_OFF_NOPE,HR_6_GET_ON_NOPE,HR_6_GET_OFF_NOPE,HR_7_GET_ON_NOPE,HR_7_GET_OFF_NOPE,HR_8_GET_ON_NOPE,HR_8_GET_OFF_NOPE,HR_9_GET_ON_NOPE,HR_9_GET_OFF_NOPE,HR_10_GET_ON_NOPE,HR_10_GET_OFF_NOPE,HR_11_GET_ON_NOPE,HR_11_GET_OFF_NOPE,HR_12_GET_ON_NOPE,HR_12_GET_OFF_NOPE,HR_13_GET_ON_NOPE,HR_13_GET_OFF_NOPE,HR_14_GET_ON_NOPE,HR_14_GET_OFF_NOPE,HR_15_GET_ON_NOPE,HR_15_GET_OFF_NOPE,HR_16_GET_ON_NOPE,HR_16_GET_OFF_NOPE,HR_17_GET_ON_NOPE,HR_17_GET_OFF_NOPE,HR_18_GET_ON_NOPE,HR_18_GET_OFF_NOPE,HR_19_GET_ON_NOPE,HR_19_GET_OFF_NOPE,HR_20_GET_ON_NOPE,HR_20_GET_OFF_NOPE,HR_21_GET_ON_NOPE,HR_21_GET_OFF_NOPE,HR_22_GET_ON_NOPE,HR_22_GET_OFF_NOPE,HR_23_GET_ON_NOPE,HR_23_GET_OFF_NOPE,HR_0_GET_ON_NOPE,HR_0_GET_OFF_NOPE,HR_1_GET_ON_NOPE,HR_1_GET_OFF_NOPE,HR_2_GET_ON_NOPE,HR_2_GET_OFF_NOPE,HR_3_GET_ON_NOPE,HR_3_GET_OFF_NOPE,JOB_YMD
202510,2호선,시청,17.0,1.0,1073.0,2382.0,2173.0,21294.0,5064.0,68766.0,8664.0,207132.0,13767.0,84559.0,20023.0,33852.0,25691.0,30745.0,25788.0,30497.0,31110.0,31800.0,39436.0,27439.0,49060.0,23926.0,60692.0,22091.0,106861.0,23276.0,161021.0,22333.0,59186.0,12553.0,47489.0,8500.0,39311.0,8197.0,24643.0,6653.0,8999.0,3932.0,1318.0,1029.0,2.0,61.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,을지로입구,126.0,3.0,2633.0,2618.0,4635.0,30698.0,10848.0,117779.0,17700.0,301829.0,27428.0,153775.0,34878.0,91171.0,43813.0,78614.0,50340.0,70568.0,61641.0,73714.0,73604.0,66041.0,89217.0,66249.0,110262.0,71133.0,174539.0,79569.0,257723.0,79172.0,134928.0,52112.0,129794.0,35287.0,88268.0,27413.0,70905.0,21032.0,30408.0,11564.0,3899.0,4729.0,3.0,663.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,을지로3가,18.0,2.0,1302.0,1893.0,2804.0,21934.0,6309.0,66552.0,13415.0,153813.0,19479.0,63786.0,23399.0,32432.0,26633.0,28878.0,27161.0,27813.0,28754.0,29850.0,33903.0,28354.0,38338.0,30148.0,50006.0,34486.0,89622.0,42820.0,127200.0,47026.0,54528.0,30230.0,42897.0,18995.0,43857.0,15603.0,38697.0,13689.0,22179.0,8114.0,3765.0,1692.0,3.0,56.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,을지로4가,5.0,1.0,1094.0,1158.0,2333.0,12902.0,5545.0,31506.0,11682.0,67846.0,14898.0,36705.0,18383.0,24990.0,20999.0,23954.0,21337.0,22362.0,22838.0,22208.0,25267.0,21867.0,29260.0,20511.0,35437.0,19508.0,57528.0,20768.0,61451.0,20098.0,27433.0,14682.0,17510.0,10734.0,14864.0,10634.0,9894.0,9626.0,5115.0,5687.0,996.0,1493.0,3.0,48.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,동대문역사문화공원(DDP),225.0,8.0,4031.0,1067.0,3850.0,8301.0,6978.0,19589.0,12644.0,42049.0,16755.0,31923.0,19556.0,32866.0,21078.0,33415.0,23819.0,32569.0,26180.0,34601.0,30565.0,36302.0,37819.0,35622.0,43767.0,33996.0,48375.0,36071.0,48096.0,38925.0,34530.0,34200.0,26015.0,24720.0,23218.0,20620.0,16803.0,17600.0,9885.0,11029.0,1882.0,3104.0,0.0,129.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,신당,34.0,0.0,5356.0,1169.0,10676.0,6937.0,28447.0,13683.0,48239.0,27825.0,28680.0,20429.0,21038.0,17857.0,20451.0,20524.0,22703.0,21725.0,23288.0,22581.0,23513.0,23100.0,25190.0,27232.0,27213.0,30933.0,29918.0,39502.0,31015.0,54896.0,22112.0,36855.0,17968.0,23338.0,16329.0,20574.0,14264.0,18536.0,7336.0,11479.0,1444.0,3460.0,0.0,31.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,상왕십리,11.0,2.0,5792.0,880.0,13138.0,5945.0,38505.0,11165.0,59710.0,27438.0,35556.0,16814.0,23170.0,13585.0,20383.0,13297.0,22166.0,14775.0,21024.0,16496.0,19172.0,17805.0,20165.0,22128.0,22021.0,27200.0,24231.0,35019.0,24790.0,51887.0,17351.0,35563.0,11643.0,23840.0,9806.0,21464.0,7051.0,20282.0,2695.0,12233.0,478.0,3685.0,1.0,38.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,왕십리(성동구청),565.0,3.0,5901.0,957.0,8980.0,6794.0,25600.0,12673.0,43344.0,24830.0,28287.0,19374.0,19978.0,16192.0,20584.0,16820.0,23982.0,19144.0,23894.0,20456.0,23948.0,20651.0,26480.0,23423.0,30898.0,28249.0,33775.0,37140.0,33586.0,53222.0,23413.0,33870.0,21611.0,23040.0,22792.0,20064.0,20976.0,19362.0,12172.0,12723.0,2001.0,4315.0,5.0,120.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,한양대,2.0,1.0,1176.0,633.0,2778.0,8506.0,5718.0,14322.0,8808.0,58029.0,6837.0,49408.0,9393.0,44593.0,14673.0,18613.0,18036.0,35191.0,20472.0,25226.0,25079.0,20904.0,29998.0,15465.0,39635.0,11879.0,45324.0,15521.0,41591.0,19517.0,21317.0,10268.0,17548.0,7260.0,18316.0,6570.0,12892.0,6149.0,7091.0,4255.0,1388.0,1270.0,3.0,25.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,뚝섬,15.0,1.0,3486.0,1979.0,8161.0,13537.0,17938.0,37617.0,24762.0,125714.0,17623.0,93055.0,16036.0,47136.0,19914.0,40410.0,24939.0,40629.0,29450.0,41607.0,35288.0,37678.0,44705.0,38675.0,55722.0,38283.0,83208.0,42028.0,125899.0,47616.0,68373.0,28475.0,47565.0,17009.0,40390.0,13304.0,24991.0,11704.0,9570.0,7235.0,1265.0,2259.0,2.0,66.0,0.0,1.0,0.0,0.0,20251103
202510,2호선,성수,93.0,3.0,5012.0,5223.0,8144.0,34555.0,19546.0,68459.0,25936.0,222779.0,22319.0,160557.0,23702.0,116705.0,30603.0,113884.0,43467.0,118346.0,58736.0,122895.0,77040.0,121227.0,104875.0,116380.0,135585.0,108101.0,188628.0,99948.0,268612.0,91440.0,159645.0,52246.0,129027.0,26209.0,106251.0,18395.0,66721.0,14396.0,22314.0,10822.0,2991.0,5721.0,2.0,898.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,건대입구,337.0,13.0,13680.0,1533.0,20967.0,14038.0,51631.0,21937.0,87058.0,55233.0,62416.0,47978.0,43039.0,46800.0,41038.0,49233.0,48573.0,56817.0,53243.0,62664.0,56126.0,62286.0,62097.0,68355.0,70686.0,80437.0,81120.0,104299.0,88858.0,143371.0,70435.0,99437.0,70588.0,66489.0,73654.0,60954.0,68295.0,54550.0,38470.0,33545.0,5839.0,10192.0,8.0,817.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,구의(광진구청),97.0,2.0,13023.0,1260.0,26193.0,11747.0,70592.0,17064.0,113426.0,43335.0,71665.0,26079.0,43183.0,24615.0,36222.0,26445.0,38311.0,29239.0,38325.0,33005.0,36844.0,34471.0,37277.0,42778.0,41562.0,49562.0,42462.0,67634.0,49937.0,99982.0,28650.0,71645.0,23117.0,50066.0,22117.0,45238.0,17598.0,41943.0,8327.0,23694.0,1202.0,6673.0,5.0,89.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,강변(동서울터미널),43.0,1.0,8040.0,1834.0,19521.0,22610.0,58585.0,24081.0,88901.0,39914.0,70527.0,35688.0,58026.0,34455.0,51997.0,33825.0,47543.0,37321.0,45526.0,41778.0,43093.0,44915.0,46329.0,52380.0,48347.0,57010.0,54246.0,69150.0,54653.0,85344.0,40063.0,58976.0,33509.0,42363.0,27626.0,34453.0,17354.0,30144.0,6364.0,15436.0,733.0,3674.0,0.0,48.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,잠실나루,18.0,0.0,3250.0,2416.0,12353.0,16517.0,36335.0,20432.0,46037.0,34878.0,29831.0,22889.0,24461.0,17599.0,23943.0,16600.0,23002.0,20330.0,21012.0,21175.0,22603.0,19950.0,25315.0,20733.0,32545.0,23274.0,35500.0,28711.0,27803.0,39248.0,14398.0,27521.0,10166.0,18346.0,7686.0,17056.0,5249.0,15953.0,2368.0,8221.0,345.0,2311.0,0.0,42.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,잠실(송파구청),76.0,13.0,12518.0,4725.0,46579.0,36399.0,110647.0,76429.0,147108.0,163766.0,109706.0,163595.0,82841.0,128902.0,86317.0,129663.0,99952.0,129259.0,110029.0,133018.0,122970.0,132403.0,149404.0,151999.0,170043.0,162129.0,207474.0,193997.0,233231.0,233200.0,172105.0,149180.0,170685.0,100169.0,159228.0,87724.0,103951.0,76610.0,30742.0,41120.0,4205.0,8293.0,3.0,161.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,잠실새내,44.0,3.0,5597.0,963.0,17435.0,9067.0,57532.0,18125.0,76680.0,29040.0,50939.0,29161.0,37428.0,24654.0,35040.0,26221.0,36766.0,29448.0,35336.0,34474.0,32120.0,37609.0,35440.0,42736.0,37446.0,50775.0,40472.0,66241.0,41702.0,84862.0,30821.0,56044.0,26791.0,36046.0,26260.0,31482.0,25002.0,28377.0,12139.0,15683.0,2183.0,4043.0,0.0,104.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,종합운동장,22.0,2.0,1553.0,1592.0,6144.0,16556.0,15872.0,20577.0,20725.0,31638.0,14878.0,14376.0,11636.0,12527.0,11474.0,12458.0,14222.0,19290.0,13857.0,21771.0,14031.0,16188.0,16594.0,18767.0,25824.0,29191.0,34734.0,53221.0,22142.0,59370.0,13724.0,22424.0,16660.0,11570.0,51533.0,10614.0,35187.0,9732.0,3368.0,5240.0,432.0,1369.0,4.0,106.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,삼성(무역센터),145.0,3.0,5157.0,6614.0,7354.0,48620.0,13785.0,126607.0,19950.0,277526.0,19840.0,219991.0,24455.0,106690.0,36057.0,78875.0,47223.0,71501.0,60184.0,75548.0,74181.0,67028.0,94907.0,60431.0,127082.0,58397.0,206437.0,63145.0,251177.0,55874.0,135957.0,31837.0,109675.0,18604.0,88411.0,14934.0,54967.0,10956.0,14007.0,5665.0,1746.0,3861.0,2.0,864.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,선릉,157.0,11.0,4634.0,5606.0,11051.0,42220.0,21426.0,112966.0,34236.0,254084.0,35067.0,191666.0,39257.0,92067.0,49137.0,62635.0,58817.0,60711.0,64401.0,68079.0,74788.0,53828.0,97283.0,50346.0,124073.0,50330.0,197972.0,54723.0,258062.0,55159.0,128026.0,35806.0,85247.0,23957.0,74983.0,20649.0,61743.0,18301.0,21703.0,10398.0,3307.0,3792.0,4.0,86.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,역삼,23.0,0.0,3257.0,6535.0,8284.0,38840.0,15017.0,137105.0,24497.0,316394.0,23653.0,269035.0,25661.0,108560.0,33833.0,60633.0,39375.0,54825.0,46276.0,59707.0,55840.0,46170.0,73821.0,40772.0,99135.0,41913.0,205357.0,50394.0,235634.0,55279.0,133717.0,33842.0,75470.0,22114.0,68814.0,18958.0,47644.0,16132.0,16765.0,9908.0,2979.0,2802.0,2.0,32.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,강남,139.0,10.0,7672.0,11081.0,16862.0,50331.0,36997.0,138933.0,57108.0,288840.0,51148.0,298754.0,54590.0,145425.0,70293.0,99439.0,84725.0,97991.0,98312.0,110988.0,109295.0,101004.0,134283.0,99141.0,159227.0,106939.0,240166.0,134938.0,291433.0,164377.0,199865.0,96735.0,153074.0,57025.0,163203.0,46753.0,144125.0,38896.0,64428.0,21110.0,10205.0,5500.0,1.0,47.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,교대(법원.검찰청),19.0,1.0,2403.0,5830.0,10037.0,25996.0,23335.0,51023.0,32790.0,139944.0,27769.0,116996.0,26015.0,63270.0,30658.0,53557.0,32657.0,49113.0,40225.0,54559.0,46961.0,47659.0,50788.0,45511.0,55907.0,46896.0,88771.0,59663.0,118332.0,63369.0,55366.0,37131.0,46723.0,24534.0,44275.0,21516.0,33333.0,20371.0,13124.0,10894.0,2510.0,2923.0,1.0,25.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,서초,5.0,0.0,1818.0,5017.0,10052.0,22463.0,18249.0,48573.0,27352.0,104669.0,26186.0,80349.0,20348.0,39266.0,29002.0,31861.0,26147.0,25232.0,33045.0,26213.0,34123.0,25438.0,42764.0,21825.0,48449.0,23110.0,70839.0,25148.0,83471.0,25425.0,37301.0,19079.0,28371.0,12064.0,28348.0,10983.0,15116.0,10234.0,5020.0,5257.0,812.0,1187.0,0.0,2.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,방배,8.0,1.0,2388.0,3244.0,8363.0,12060.0,20342.0,26481.0,27790.0,68463.0,24708.0,53116.0,19186.0,28917.0,21338.0,25649.0,22757.0,26651.0,26846.0,24857.0,29174.0,24656.0,33636.0,23594.0,39899.0,24419.0,48114.0,31101.0,55700.0,33325.0,26973.0,22829.0,21119.0,15760.0,21105.0,14491.0,16048.0,14219.0,5934.0,7973.0,1147.0,2198.0,0.0,5.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,사당,90.0,4.0,12669.0,3754.0,29235.0,34767.0,73763.0,46965.0,95379.0,67663.0,72662.0,52066.0,51038.0,44805.0,48675.0,56416.0,54084.0,57198.0,58421.0,55166.0,62632.0,55511.0,64778.0,66945.0,67474.0,88340.0,79819.0,125819.0,94302.0,164730.0,69259.0,110175.0,66148.0,72367.0,69108.0,65599.0,61757.0,61024.0,34806.0,36418.0,5633.0,9992.0,5.0,613.0,0.0,1.0,0.0,0.0,20251103
202510,2호선,낙성대(강감찬),65.0,2.0,11649.0,2335.0,25622.0,9321.0,76738.0,18131.0,114697.0,38489.0,76082.0,34040.0,45209.0,27994.0,38214.0,25528.0,42265.0,28431.0,41234.0,31130.0,36977.0,32599.0,39209.0,38616.0,41035.0,45863.0,45888.0,61149.0,49996.0,92919.0,28881.0,78473.0,23061.0,52834.0,20520.0,51035.0,15101.0,49205.0,7683.0,30411.0,1365.0,7915.0,1.0,155.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,서울대입구(관악구청),4463.0,30.0,25877.0,2509.0,41348.0,13777.0,115540.0,25699.0,160611.0,66230.0,110313.0,61219.0,69023.0,51213.0,60812.0,44232.0,68902.0,49286.0,70143.0,54222.0,63539.0,54963.0,67448.0,63911.0,73604.0,74712.0,81801.0,103290.0,87561.0,153812.0,52454.0,124763.0,43638.0,83489.0,44001.0,77072.0,36809.0,76225.0,19739.0,44734.0,3416.0,18186.0,0.0,2462.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,봉천,118.0,5.0,14294.0,1460.0,27106.0,6576.0,77713.0,12171.0,111628.0,25001.0,71682.0,20495.0,42607.0,19449.0,35612.0,22740.0,37997.0,24042.0,37250.0,26747.0,32985.0,29547.0,30247.0,38496.0,32297.0,45554.0,32617.0,57345.0,32205.0,84803.0,19860.0,68512.0,16094.0,44771.0,13619.0,41040.0,10457.0,38227.0,4445.0,22200.0,842.0,7275.0,0.0,246.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,신림,215.0,12.0,34956.0,3769.0,63208.0,17526.0,169040.0,27187.0,245617.0,41996.0,155423.0,40296.0,92968.0,40272.0,79489.0,45753.0,83772.0,51025.0,78245.0,57907.0,72763.0,64010.0,69909.0,81445.0,74379.0,100882.0,76109.0,134034.0,76377.0,204504.0,52492.0,179884.0,43708.0,122138.0,39865.0,115655.0,33974.0,110688.0,19255.0,71207.0,4235.0,19391.0,2.0,612.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,신대방,298.0,3.0,22544.0,1776.0,32025.0,8809.0,82607.0,14030.0,118347.0,22831.0,76949.0,17237.0,45949.0,17940.0,37803.0,19382.0,38716.0,23160.0,36136.0,26146.0,31770.0,29833.0,31285.0,39063.0,33650.0,46802.0,34142.0,60162.0,29911.0,83886.0,19624.0,71704.0,14813.0,52760.0,12083.0,54481.0,9629.0,50992.0,4555.0,29582.0,781.0,7869.0,1.0,225.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,구로디지털단지,490.0,18.0,35638.0,4199.0,48389.0,19018.0,127541.0,72698.0,169221.0,193887.0,107964.0,123942.0,69230.0,56579.0,63587.0,46783.0,71103.0,51001.0,68478.0,63825.0,63262.0,60004.0,71440.0,67907.0,84255.0,81943.0,127676.0,108321.0,177952.0,147734.0,89240.0,119302.0,56738.0,83877.0,45339.0,80321.0,35011.0,76920.0,17019.0,45038.0,2897.0,12492.0,1.0,358.0,2.0,2.0,0.0,0.0,20251103
202510,2호선,대림(구로구청),813.0,18.0,31620.0,3159.0,27300.0,10357.0,62734.0,21510.0,88485.0,47634.0,61130.0,32226.0,41152.0,33355.0,35672.0,37706.0,38162.0,34803.0,37779.0,34028.0,35419.0,35509.0,36357.0,43727.0,39466.0,50151.0,43050.0,61044.0,46014.0,64611.0,24866.0,48843.0,18378.0,38794.0,13441.0,47418.0,10071.0,44280.0,5095.0,21225.0,729.0,5235.0,3.0,180.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,신도림,4059.0,22.0,33972.0,5428.0,51083.0,18523.0,127162.0,38878.0,135246.0,93986.0,87053.0,65223.0,63849.0,51819.0,62936.0,53843.0,70422.0,57722.0,69961.0,64462.0,70198.0,63348.0,73643.0,72444.0,79617.0,86001.0,96720.0,109059.0,106960.0,151066.0,62603.0,109003.0,49955.0,70432.0,47428.0,66987.0,44232.0,63371.0,18947.0,45597.0,2309.0,20131.0,19.0,2399.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,문래,27.0,0.0,3796.0,3118.0,13722.0,10628.0,40194.0,35961.0,46122.0,120482.0,27238.0,57022.0,20888.0,24400.0,20597.0,22681.0,24942.0,25878.0,26144.0,28288.0,27108.0,27151.0,29558.0,29022.0,36416.0,34877.0,62164.0,44363.0,99665.0,61945.0,37929.0,40478.0,28691.0,22498.0,29214.0,19175.0,27154.0,17050.0,11937.0,10102.0,1978.0,3138.0,1.0,149.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,영등포구청,63.0,2.0,4873.0,3963.0,12504.0,14287.0,37631.0,36519.0,47635.0,112354.0,30292.0,50875.0,23504.0,27101.0,24900.0,24762.0,27607.0,25629.0,29250.0,27886.0,29347.0,26441.0,31979.0,28001.0,38613.0,31795.0,57704.0,39817.0,91657.0,56112.0,35764.0,37635.0,26976.0,23333.0,23925.0,21248.0,17736.0,19351.0,8425.0,12938.0,1405.0,4052.0,3.0,249.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,당산,66.0,11.0,7754.0,3650.0,17010.0,15797.0,42224.0,26301.0,53395.0,68228.0,33553.0,29993.0,26114.0,15950.0,24871.0,16288.0,25529.0,19026.0,23796.0,21638.0,22262.0,22623.0,24013.0,26896.0,29784.0,34622.0,39981.0,48484.0,51689.0,68871.0,25096.0,46726.0,19404.0,32889.0,18654.0,31060.0,15560.0,27827.0,8052.0,18271.0,1335.0,4211.0,1.0,205.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,합정,124.0,2.0,9808.0,2830.0,15823.0,12927.0,36093.0,29192.0,46576.0,81481.0,33474.0,79466.0,27683.0,52340.0,31707.0,50037.0,36967.0,53886.0,40635.0,60301.0,43343.0,54179.0,49061.0,56724.0,58454.0,66202.0,76021.0,82906.0,105796.0,108768.0,73636.0,74797.0,62073.0,44271.0,66512.0,35188.0,63158.0,31828.0,32923.0,22655.0,5684.0,7177.0,6.0,326.0,0.0,0.0,0.0,0.0,20251103
202510,2호선,홍대입구,877.0,44.0,23132.0,3336.0,28183.0,17170.0,56627.0,39765.0,74500.0,104390.0,62866.0,142416.0,61168.0,120295.0,70328.0,143477.0,84106.0,166849.0,100783.0,179853.0,113899.0,175711.0,135247.0,175377.0,167579.0,183850.0,192588.0,207817.0,214296.0,235459.0,181581.0,176070.0,176469.0,112492.0,193503.0,91787.0,182463.0,75636.0,88611.0,51765.0,11342.0,19331.0,13.0,1600.0,0.0,0.0,0.0,0.0,20251103
