USE_MM,SBWY_ROUT_LN_NM,STTN,HR_4_GET_ON_NOPE,HR_4_GET_OFF_NOPE,HR_5_GET_ON_NOPE,HR_5_GET_OFF_NOPE,HR_6_GET_ON_NOPE,HR_6_GET_OFF_NOPE,HR_7_GET_ON_NOPE,HR_7_GET_OFF_NOPE,HR_8_GET_ON_NOPE,HR_8_GET_OFF_NOPE,HR_9_GET_ON_NOPE,HR_9_GET_OFF_NOPE,HR_10_GET_ON_NOPE,HR_10_GET_OFF_NOPE,HR_11_GET_ON_NOPE,HR_11_GET_OFF_NOPE,HR_12_GET_ON_NOPE,HR_12_GET_OFF_NOPE,HR_13_GET_ON_NOPE,HR_13_GET_OFF_NOPE,HR_14_GET_ON_NOPE,HR_14_GET_OFF_NOPE,HR_15_GET_ON_NOPE,HR_15_GET_OFF_NOPE,HR_16_GET_ON_NOPE,HR_16_GET_OFF_NOPE,HR_17_GET_ON_NOPE,HR_17_GET_OFF_NOPE,HR_18_GET_ON_NOPE,HR_18_GET_OFF_NOPE,HR_19_GET_ON_NOPE,HR_19_GET_OFF_NOPE,HR_20_GET_ON_NOPE,HR_20_GET_OFF_NOPE,HR_21_GET_ON_NOPE,HR_21_GET_OFF_NOPE,HR_22_GET_ON_NOPE,HR_22_GET_OFF_NOPE,HR_23_GET_ON_NOPE,HR_23_GET_OFF_NOPE,HR_0_GET_ON_NOPE,HR_0_GET_OFF_NOPE,HR_1_GET_ON_NOPE,HR_1_GET_OFF_NOPE,HR_2_GET_ON_NOPE,HR_2_GET_OFF_NOPE,HR_3_GET_ON_NOPE,HR_3_GET_OFF_NOPE,JOB_YMD
202504,1호선,서울역,712.0,48.0,10654.0,9668.0,29272.0,64058.0,97455.0,135373.0,155399.0,261969.0,118203.0,175970.0,101213.0,99755.0,111940.0,93828.0,123452.0,103297.0,117973.0,104909.0,103738.0,98240.0,133507.0,117364.0,146929.0,124624.0,224563.0,150853.0,265929.0,177855.0,145082.0,113988.0,106271.0,83004.0,109218.0,79024.0,70750.0,57048.0,47363.0,29252.0,5212.0,8018.0,10.0,262.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,시청,124.0,5.0,2267.0,5900.0,3888.0,28761.0,7841.0,84305.0,10722.0,221985.0,13612.0,98129.0,16118.0,50987.0,21365.0,46047.0,24832.0,41519.0,34064.0,43954.0,42289.0,34289.0,57005.0,28728.0,71682.0,26400.0,104360.0,26880.0,173376.0,25784.0,65359.0,13532.0,57800.0,9715.0,50460.0,8268.0,30570.0,5761.0,10163.0,3763.0,606.0,1015.0,0.0,15.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,종각,111.0,2.0,4119.0,6777.0,4648.0,39955.0,7136.0,127188.0,11204.0,286486.0,15032.0,154974.0,21361.0,66362.0,31108.0,60510.0,35726.0,52704.0,45802.0,52242.0,57198.0,44536.0,69348.0,39126.0,90187.0,41687.0,166223.0,48863.0,228712.0,49925.0,100534.0,26308.0,94340.0,15195.0,96733.0,10638.0,65783.0,7435.0,27547.0,4475.0,1970.0,1200.0,1.0,2.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,종로3가,171.0,10.0,3868.0,2825.0,4263.0,13062.0,6458.0,30165.0,10918.0,71486.0,15895.0,66942.0,23059.0,58083.0,33201.0,67444.0,45595.0,64980.0,50916.0,60936.0,60589.0,53263.0,69576.0,46471.0,77105.0,44595.0,92049.0,43796.0,96400.0,45111.0,59692.0,25208.0,55840.0,14341.0,58976.0,11150.0,41000.0,8727.0,19478.0,6189.0,2113.0,2711.0,3.0,46.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,종로5가,36.0,1.0,2144.0,3717.0,3339.0,16961.0,6526.0,44798.0,11147.0,94804.0,15653.0,66599.0,25153.0,59526.0,35310.0,61374.0,44335.0,54852.0,52882.0,53995.0,62178.0,50463.0,64666.0,42089.0,70216.0,39263.0,89895.0,36571.0,92908.0,34315.0,51324.0,19779.0,37497.0,10875.0,34104.0,8179.0,22363.0,6328.0,5893.0,3871.0,516.0,984.0,0.0,1.0,0.0,1.0,0.0,0.0,20250503
202504,1호선,동대문,650.0,26.0,11355.0,2005.0,10238.0,7181.0,18411.0,13000.0,23460.0,21085.0,22404.0,22546.0,19709.0,24313.0,20233.0,27325.0,23766.0,25559.0,26188.0,25164.0,28645.0,24527.0,28462.0,23450.0,28688.0,23543.0,27750.0,23655.0,25700.0,24598.0,19951.0,23481.0,17100.0,16990.0,15294.0,15703.0,11790.0,15311.0,5837.0,9939.0,938.0,3210.0,3.0,321.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,신설동,381.0,18.0,9393.0,2330.0,10420.0,9020.0,24157.0,27668.0,35224.0,58781.0,23404.0,33582.0,20553.0,21548.0,21651.0,19042.0,23634.0,18847.0,25558.0,20872.0,23825.0,19441.0,25654.0,21232.0,31004.0,23226.0,44020.0,26227.0,54387.0,33422.0,21579.0,24093.0,15311.0,17267.0,13836.0,16766.0,9620.0,14437.0,4128.0,9416.0,455.0,3039.0,0.0,0.0,1.0,2.0,0.0,0.0,20250503
202504,1호선,제기동,360.0,2.0,5371.0,2495.0,9893.0,11107.0,24329.0,22620.0,34844.0,40718.0,24509.0,34079.0,26293.0,38686.0,33022.0,47956.0,38598.0,48415.0,41275.0,48961.0,46694.0,46751.0,49372.0,37762.0,48422.0,34984.0,46159.0,28603.0,40490.0,28995.0,21934.0,19051.0,14143.0,12771.0,9163.0,12097.0,5775.0,10103.0,2523.0,6377.0,181.0,1562.0,0.0,0.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,청량리(서울시립대입구),1021.0,23.0,10925.0,2846.0,19709.0,11685.0,53099.0,18965.0,62902.0,42396.0,39247.0,39933.0,34736.0,41186.0,39856.0,47799.0,45757.0,48396.0,49151.0,49539.0,51434.0,51365.0,54211.0,49619.0,55953.0,50114.0,53809.0,53060.0,48483.0,63288.0,27964.0,40172.0,21186.0,25716.0,16885.0,24554.0,10398.0,20797.0,4277.0,12260.0,346.0,4067.0,0.0,1.0,0.0,0.0,0.0,0.0,20250503
202504,1호선,동묘앞,117.0,3.0,2844.0,819.0,4206.0,5444.0,9689.0,11943.0,14749.0,24759.0,13307.0,18094.0,14237.0,23546.0,17570.0,31601.0,25944.0,33246.0,34013.0,38191.0,34957.0,31610.0,35594.0,26132.0,35644.0,20749.0,33684.0,16225.0,23222.0,13632.0,12138.0,10159.0,6565.0,7170.0,5325.0,7084.0,4032.0,6901.0,1426.0,4897.0,120.0,1996.0,3.0,267.0,0.0,0.0,0.0,0.0,20250503
